Job Title,Company,Category,Resume,Timestamp,Status
DevOps Engineer,Saragossa,Cloud / Network,cloud.pdf,2026-08-29 10:50:24,Applied
Senior Site Reliability Engineer,VIQU IT Recruitment,Cloud / Network,cloud.pdf,2026-08-29 10:50:36,Applied
DevOps Engineer,Saragossa,N/A,N/A,2026-08-29 10:52:14,Skipped (Pre-check)
Senior Infrastructure Engineer,Digital Waffle,Cloud / Network,cloud.pdf,2026-08-29 10:52:23,Applied
DevOps Engineer,Morgan McKinley,N/A,N/A,2026-08-29 10:52:25,Skipped (Pre-check)
Senior DevSecOps Engineer,BKN301,N/A,N/A,2026-08-29 10:53:50,Skipped (Non-Europe location)
"Founding Engineer, DevOps (Senior)",Cenna,N/A,N/A,2026-08-29 10:53:56,Skipped (Non-Europe location)
Fractional DevOps & Engineering Partner | 2–4 Hours/Week | Equity,WellVantage (IIT-K incubated),N/A,N/A,2026-08-29 10:54:02,Skipped (Non-Europe location)
DevOps Specialist,Terralogic,N/A,N/A,2026-08-29 10:54:03,Skipped (Non-Europe location)
Public Cloud Migration/Build Specialist,Bosch Global Software Technologies,N/A,N/A,2026-08-29 10:54:05,Skipped (Non-Europe location)
Senior Technology Architect,SISL Global,N/A,N/A,2026-08-29 10:54:06,Skipped (Non-Europe location)
Azure Devops,Tata Consultancy Services,N/A,N/A,2026-08-29 10:54:08,Skipped (Non-Europe location)
DevOps Engineer (Containerization | AWS | Terraform) - Night Shift(WFO),HTC Global Services,N/A,N/A,2026-08-29 10:54:10,Skipped (Non-Europe location)
Forward Deployed Engineer **RELOCATION TO DUBAI**,Nameless Ventures,N/A,N/A,2026-08-29 10:54:46,Skipped (Non-Europe location)
Forward Deployed Engineer **RELOCATION TO DUBAI**,Nameless Ventures,N/A,N/A,2026-08-29 10:55:23,Skipped (Non-Europe location)
AI/ML & Forward Deployed Engineer,Jobgether,AI / ML,ML.pdf,2026-08-29 10:55:40,Applied
Platform Engineer,Explore Group,N/A,N/A,2026-08-29 10:56:43,Skipped (Non-Europe location)
Staff Platform Engineer,Jobgether,N/A,N/A,2026-08-29 10:56:48,Skipped (Pre-check)
AI Platform Engineer with Kubernetes,Proxify,N/A,N/A,2026-08-29 10:56:54,Skipped (Non-Europe location)
Platform Engineer/SRE,La Fosse,Cloud / Network,cloud.pdf,2026-08-29 10:57:20,Applied
Data Platform Engineer,Doghouse Recruitment,Cloud / Network,cloud.pdf,2026-08-29 10:57:32,Applied
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-29 11:02:07,Skipped (Non-Europe location)
Senior Site Reliability Engineer,Jobgether,N/A,N/A,2026-08-29 11:02:11,Skipped (Pre-check)
Senior AI Engineer,Vivid Resourcing,AI / ML,AI.pdf,2026-08-29 11:02:35,Applied
Platform Engineer/SRE,La Fosse,N/A,N/A,2026-08-29 11:02:38,Skipped (Pre-check)
Data Platform Engineer,Doghouse Recruitment,N/A,N/A,2026-08-29 11:02:39,Skipped (Pre-check)
Senior DevOps Engineer,Altherias,N/A,N/A,2026-08-29 11:02:40,Skipped (Non-Europe location)
DevOps Engineer,Couch Heroes,N/A,N/A,2026-08-29 11:02:41,Skipped (Non-Europe location)
Site Reliability Engineer,Sanders & Creemers,N/A,N/A,2026-08-29 11:02:43,Skipped (Pre-check)
Senior Software Engineer (GO),Zartis,N/A,N/A,2026-08-29 11:02:44,Skipped (Non-Europe location)
Senior Software Engineer - Game Engine,Stott and May,N/A,N/A,2026-08-29 11:02:46,Skipped (Non-Europe location)
SRE,Gazelle Global,N/A,N/A,2026-08-29 11:02:47,Skipped (Pre-check)
Generative AI Engineer,Harnham,AI / ML,AI.pdf,2026-08-29 11:02:59,Applied
Senior Machine Learning Engineer,Vertex Agility,N/A,N/A,2026-08-29 11:03:01,Skipped (Non-Europe location)
Staff Site Reliability Engineer,Doghouse Recruitment,N/A,N/A,2026-08-29 11:03:02,Skipped (Non-Europe location)
AI Engineer,Signify Technology,N/A,N/A,2026-08-29 11:04:32,Skipped (Non-Europe location)
Senior Data Engineer,Harnham,Unclassified,N/A,2026-08-29 11:04:33,Skipped (Unclassified)
Senior Data Engineer - Remote,Pivotal Solutions,N/A,N/A,2026-08-29 11:04:35,Skipped (Non-Europe location)
Java Software Engineer,BGTS International,N/A,N/A,2026-08-29 11:04:37,Skipped (Non-Europe location)
Site Reliability Engineer,SixteenFifty,N/A,N/A,2026-08-29 11:04:38,Skipped (Non-Europe location)
Data Center Infrastructure Engineer,Elity Global,Cloud / Network,cloud.pdf,2026-08-29 11:04:49,Applied
Senior Backend Engineer,FINN,N/A,N/A,2026-08-29 11:04:55,Skipped (Non-Europe location)
"Senior Site Reliability Engineer (BI & Data Platforms) (Contract) | GCP, GKE, BigQuery, Terraform, AWS | €275/Day | Remote (EU) | 6-Month Initial Contract, Open Ended Rolling Project",Owen Thomas | B Corp™,N/A,N/A,2026-08-29 11:04:57,Skipped (Non-Europe location)
Site Reliability Engineer,Telna,N/A,N/A,2026-08-29 11:04:58,Skipped (Non-Europe location)
Senior Site Reliability Engineer,Hamilton Barnes 🌳,N/A,N/A,2026-08-29 11:05:00,Skipped (Non-Europe location)
Platform Engineer/SRE,La Fosse,N/A,N/A,2026-08-29 11:07:15,Skipped (Pre-check)
DevOps and Infrastructure Engineer,EMURGO,N/A,N/A,2026-08-29 11:07:22,Skipped (Non-Europe location)
Data Center Infrastructure Engineer,Elity Global,N/A,N/A,2026-08-29 11:07:26,Skipped (Pre-check)
Senior MLOps Infrastructure Engineer,XpertDirect,N/A,N/A,2026-08-29 11:07:33,Skipped (Non-Europe location)
Senior Backend + Infrastructure Engineer (Platform),Soda,Software Engineering,software.pdf,2026-08-29 11:07:56,Applied
AI Infrastructure & Platform Operations Engineer (remote in the EU),Mirantis,N/A,N/A,2026-08-29 11:07:59,Skipped (Non-Europe location)
Information Technology Infrastructure Engineer,Clear.,N/A,N/A,2026-08-29 11:08:01,Skipped (Non-Europe location)
Forward Deployed Engineer **RELOCATION TO DUBAI**,Nameless Ventures,N/A,N/A,2026-08-29 11:10:09,Skipped (Non-Europe location)
Software & AI Architect/ Technical Lead – Remote First Ireland,TechHeads,AI / ML,AI.pdf,2026-08-29 11:10:10,Skipped (Seniority)
Forward Deployed Engineer **RELOCATION TO DUBAI**,Nameless Ventures,N/A,N/A,2026-08-29 11:11:11,Skipped (Non-Europe location)
MLOps Engineer,Adroit People Limited (UK),Cloud / Network,cloud.pdf,2026-08-29 11:11:38,Applied
AI/ML & Forward Deployed Engineer,Jobgether,AI / ML,ML.pdf,2026-08-29 11:11:58,Applied
Platform Engineer,Explore Group,N/A,N/A,2026-08-29 11:12:58,Skipped (Non-Europe location)
Platform Engineer,Fruition Group Ireland,Cloud / Network,cloud.pdf,2026-08-29 11:13:32,Applied
Automation Engineer,CREGG,Unclassified,N/A,2026-08-29 11:14:33,Skipped (Unclassified)
Automation Engineer,Oxford Global Resources,Unclassified,N/A,2026-08-29 11:14:40,Skipped (Unclassified)
Google Cloud Delivery Architect,Jobgether,Unclassified,N/A,2026-08-29 11:16:00,Skipped (Unclassified)
Senior AWS Cloud Architect,Stelfox Tech Recruitment,N/A,N/A,2026-08-29 11:16:07,Skipped (Pre-check)
Senior Solution Architect,GemPool Recruitment,Unclassified,N/A,2026-08-29 11:16:13,Skipped (Unclassified)
Interim Infrastructure Cloud Programme Manager,Next Ventures,N/A,N/A,2026-08-29 11:17:30,Skipped (Non-Europe location)
Senior IAM Engineer - SSO Cloud,Stelfox Tech Recruitment,Unclassified,N/A,2026-08-29 11:19:23,Skipped (Unclassified)
Platform Engineer,Fruition Group Ireland,N/A,N/A,2026-08-29 11:19:29,Skipped (Pre-check)
"Azure Infrastructure Cloud Engineer - Technical Ownership, Remote Working",TechHeads,Cloud / Network,cloud.pdf,2026-08-29 11:20:06,Applied
AWS Cloud Engineer,Jobgether,Cloud / Network,cloud.pdf,2026-08-29 11:20:27,Applied
Junior Devops,INCERT GIE,N/A,N/A,2026-08-29 11:22:38,Skipped (Pre-check)
DevOps Specialist,Terralogic,N/A,N/A,2026-08-29 11:23:35,Skipped (Non-Europe location)
Public Cloud Migration/Build Specialist,Bosch Global Software Technologies,N/A,N/A,2026-08-29 11:23:36,Skipped (Non-Europe location)
Senior Technology Architect,SISL Global,N/A,N/A,2026-08-29 11:23:38,Skipped (Non-Europe location)
Azure Devops,Tata Consultancy Services,N/A,N/A,2026-08-29 11:23:39,Skipped (Non-Europe location)
DevOps Engineer (Containerization | AWS | Terraform) - Night Shift(WFO),HTC Global Services,N/A,N/A,2026-08-29 11:23:41,Skipped (Non-Europe location)
DevOps Engineer,Kumaran Systems,N/A,N/A,2026-08-29 11:23:42,Skipped (Non-Europe location)
Azure Devops Engineer,TECEZE,N/A,N/A,2026-08-29 11:23:44,Skipped (Non-Europe location)
Principal Engineer DevOps,Lexitas,N/A,N/A,2026-08-29 11:23:45,Skipped (Non-Europe location)
ML Platform Engineer,,N/A,N/A,2026-08-29 11:25:10,Skipped (Non-Europe location)
IA & Data Engineer,Talan,Unclassified,N/A,2026-08-29 11:25:11,Skipped (Unclassified)
Technical Lead,develop,N/A,N/A,2026-08-29 11:25:14,Skipped (Non-Europe location)
Head of Solutions Architecture,Hone,N/A,N/A,2026-08-29 11:25:15,Skipped (Non-Europe location)
Principal Machine Learning Engineer - Adtech,Harnham,N/A,N/A,2026-08-29 11:25:17,Skipped (Non-Europe location)
Platform Engineer,Explore Group,N/A,N/A,2026-08-29 11:26:58,Skipped (Non-Europe location)
AI Platform Engineer with Kubernetes,Proxify,N/A,N/A,2026-08-29 11:27:11,Skipped (Non-Europe location)
Senior Technical Product Manager (Platform & Core Engineer),DataWalk,N/A,N/A,2026-08-29 11:27:24,Skipped (Non-Europe location)
Platform Engineer - Kubernetes,THRYVE,N/A,N/A,2026-08-29 11:27:36,Skipped (Non-Europe location)
ML Platform Engineer,,N/A,N/A,2026-08-29 11:27:49,Skipped (Non-Europe location)
ML Platform Engineer,XpertDirect,N/A,N/A,2026-08-29 11:27:50,Skipped (Non-Europe location)
Consultant Senior - Database Platform Engineer - PostgreSQL / SQL Server,Delta Consulting Company,Cloud / Network,cloud.pdf,2026-08-29 11:28:52,Applied
Forward Deployed Engineer **RELOCATION TO DUBAI**,Nameless Ventures,N/A,N/A,2026-08-29 11:34:34,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-29 11:34:48,Skipped (Non-Europe location)
Interim Infrastructure Cloud Programme Manager,Next Ventures,N/A,N/A,2026-08-29 11:35:02,Skipped (Non-Europe location)
DevOps Engineer,Coltech,N/A,N/A,2026-08-29 11:35:46,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-29 11:35:48,Skipped (Non-Europe location)
DevOps Engineer,Couch Heroes,N/A,N/A,2026-08-29 11:35:49,Skipped (Non-Europe location)
Senior Software Engineer (GO),Zartis,N/A,N/A,2026-08-29 11:35:50,Skipped (Non-Europe location)
Staff Site Reliability Engineer,Doghouse Recruitment,N/A,N/A,2026-08-29 11:35:52,Skipped (Non-Europe location)
Senior Data Engineer,Zartis,N/A,N/A,2026-08-29 11:35:53,Skipped (Non-Europe location)
DevOps Engineer,Coltech,N/A,N/A,2026-08-29 11:38:20,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-29 11:38:33,Skipped (Non-Europe location)
Cloud Video Engineer,Ovyo,N/A,N/A,2026-08-29 11:38:46,Skipped (Non-Europe location)
AWS Cloud Engineer,Remobi,N/A,N/A,2026-08-29 11:38:59,Skipped (Non-Europe location)
Senior Software Engineer - Game Engine,Stott and May,N/A,N/A,2026-08-29 11:39:12,Skipped (Non-Europe location)
Senior Software Engineer (GO),Zartis,N/A,N/A,2026-08-29 11:39:13,Skipped (Non-Europe location)
Data Engineer - Palantir Foundry,NP Group,N/A,N/A,2026-08-29 11:39:15,Skipped (Non-Europe location)
Senior Azure Developer,Sourceful Information Technology Services,N/A,N/A,2026-08-29 11:39:17,Skipped (Non-Europe location)
ML Platform Engineer,XpertDirect,N/A,N/A,2026-08-29 11:39:19,Skipped (Non-Europe location)
Senior AI Software Engineer,Zartis,N/A,N/A,2026-08-29 11:39:20,Skipped (Non-Europe location)
DevOps Engineer,Coltech,N/A,N/A,2026-08-29 11:41:01,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-29 11:41:14,Skipped (Non-Europe location)
Virtual Desktop Infrastructure Engineer,Cosmote Global Solutions,Cloud / Network,cloud.pdf,2026-08-29 11:42:22,Applied
Software Engineer,develop,N/A,N/A,2026-08-29 11:42:26,Skipped (Non-Europe location)
DevOps and Infrastructure Engineer,EMURGO,N/A,N/A,2026-08-29 11:42:28,Skipped (Non-Europe location)
Data Engineer - Palantir Foundry,NP Group,N/A,N/A,2026-08-29 11:42:31,Skipped (Non-Europe location)
Senior MLOps Infrastructure Engineer,XpertDirect,N/A,N/A,2026-08-29 11:42:33,Skipped (Non-Europe location)
Staff Site Reliability Engineer,Doghouse Recruitment,N/A,N/A,2026-08-29 11:42:34,Skipped (Non-Europe location)
AI Infrastructure & Platform Operations Engineer (remote in the EU),Mirantis,N/A,N/A,2026-08-29 11:42:36,Skipped (Non-Europe location)
Information Technology Infrastructure Engineer,Clear.,N/A,N/A,2026-08-29 11:42:38,Skipped (Non-Europe location)
Salesforce DevOps Evangelist (UK),Flosum,N/A,N/A,2026-08-29 11:55:51,Skipped (Pre-check)
Lead DevSecOps Engineer,Oho Group,N/A,N/A,2026-08-29 11:58:06,Skipped (Pre-check)
Lead DevSecOps Engineer,Oho Group,N/A,N/A,2026-08-30 11:32:20,Skipped (Pre-check)
System Engineer,VirtueTech Recruitment Group,Unclassified,N/A,2026-08-30 11:32:28,Skipped (Unclassified)
Cyber Resiliency Lead,La Fosse,Unclassified,N/A,2026-08-30 11:32:52,Skipped (Unclassified)
"Identity & Access Management Engineer | Kubernetes | IAM Platform Engineering | £180,000–£225,000 Total Compensation",Entasis Partners,Unclassified,N/A,2026-08-30 11:35:31,Skipped (Unclassified)
Infrastructure Solutions Architect,Dynamic Search Solutions,Cloud / Network,cloud.pdf,2026-08-30 11:36:34,Skipped (Seniority)
AWS AI Engineer,Avance Consulting,N/A,N/A,2026-08-30 11:36:39,Skipped (Pre-check)
Network Automation Engineer,Savant Recruitment Experts,Unclassified,N/A,2026-08-30 11:39:50,Skipped (Unclassified)
Automation Engineer,Clear.,Unclassified,N/A,2026-08-30 11:39:58,Skipped (Unclassified)
Principal AWS Cloud Architect,Tenth Revolution Group,Cloud / Network,cloud.pdf,2026-08-30 11:41:29,Skipped (Seniority)
Cloud Architect,Bentley Street Consulting,Cloud / Network,cloud.pdf,2026-08-30 11:42:04,Applied
System Engineer,VirtueTech Recruitment Group,Unclassified,N/A,2026-08-30 11:43:11,Skipped (Unclassified)
Security Infrastructure Engineer/ 6 months/ Fully Remote,Cloud Bridge Tech Recruitment,Cloud / Network,cloud.pdf,2026-08-30 11:43:36,Applied
Principal Platform Engineer,LinuxRecruit,Cloud / Network,cloud.pdf,2026-08-30 11:43:38,Skipped (Seniority)
Cloud Engineer (F7D3F8C),Referment,Cloud / Network,cloud.pdf,2026-08-30 11:46:12,Applied
"Cloud Network Engineer - Trading Firm - £130,000-£250,000 - Remote",Hunter Bond,N/A,N/A,2026-08-30 11:46:14,Skipped (Pre-check)
Senior AWS / Azure Engineer – Cloud-First Hedge Fund Scale-Up (London),Winston Fox,Unclassified,N/A,2026-08-30 11:46:19,Skipped (Unclassified)
AWS Cloud Engineer,SustainRecruit,Cloud / Network,cloud.pdf,2026-08-30 11:46:30,Applied
Cloud Network Engineer - Hedge Fund,Saragossa,Cloud / Network,cloud.pdf,2026-08-30 11:46:44,Applied
Cloud Network Engineer,Hamilton Barnes 🌳,Cloud / Network,cloud.pdf,2026-08-30 11:47:00,Applied
Cloud Engineer,La Fosse,Cloud / Network,cloud.pdf,2026-08-30 11:47:15,Applied
Technical Delivery Engineer – Modern Workplace / Cloud / Infrastructure,IP-People,Cloud / Network,cloud.pdf,2026-08-30 11:47:27,Applied
Cloud Engineer,Peaple Talent,Cloud / Network,cloud.pdf,2026-08-30 11:47:42,Applied
Azure Infrastructure Engineer,LTM,Cloud / Network,cloud.pdf,2026-08-30 11:49:24,Applied
Cloud Infrastructure Engineer,Infinity Quest,Cloud / Network,cloud.pdf,2026-08-30 11:49:40,Applied
Sr. IT infrastructure Engineer,SearchWorks,Cloud / Network,cloud.pdf,2026-08-30 11:49:53,Applied
Cloud Network Engineer,Hamilton Barnes 🌳,N/A,N/A,2026-08-30 11:50:14,Skipped (Pre-check)
Cloud Engineer,Lorien,N/A,N/A,2026-08-30 11:50:15,Skipped (Pre-check)
Infrastructure Engineer,"Pyramid Consulting, Inc",Cloud / Network,cloud.pdf,2026-08-30 11:50:32,Applied
Infrastructure Engineer Contract (6 Months),rmg digital,Cloud / Network,cloud.pdf,2026-08-30 11:50:47,Applied
Senior Infrastructure Engineer,Broaden,Cloud / Network,cloud.pdf,2026-08-30 11:51:07,Applied
Cloud Network Engineer - Hedge Fund,Saragossa,N/A,N/A,2026-08-30 11:51:19,Skipped (Pre-check)
Cloud Infrastructure Engineer,CPS Group (UK) Limited,Cloud / Network,cloud.pdf,2026-08-30 11:51:31,Applied
Public Cloud Migration/Build Specialist,Bosch Global Software Technologies,N/A,N/A,2026-08-30 11:52:42,Skipped (Non-Europe location)
Azure Infrastructure Engineer - Contract,Credera,N/A,N/A,2026-08-30 11:52:50,Skipped (Non-Europe location)
Public Cloud Migration/Build Specialist,Bosch Global Software Technologies,N/A,N/A,2026-08-30 11:54:13,Skipped (Non-Europe location)
Azure Infrastructure Engineer - Contract,Credera,N/A,N/A,2026-08-30 11:54:21,Skipped (Non-Europe location)
Interim Infrastructure Cloud Programme Manager,Next Ventures,N/A,N/A,2026-08-30 12:01:01,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-30 12:02:03,Skipped (Non-Europe location)
Senior Data Engineer,Opsfleet,N/A,N/A,2026-08-30 12:03:25,Skipped (Non-Europe location)
Staff Site Reliability Engineer,Doghouse Recruitment,N/A,N/A,2026-08-30 12:03:26,Skipped (Non-Europe location)
Site Reliability Engineer,SixteenFifty,N/A,N/A,2026-08-30 12:03:27,Skipped (Non-Europe location)
Senior Site Reliability Engineer,Jobgether,N/A,N/A,2026-08-30 12:03:29,Skipped (Pre-check)
"Senior Site Reliability Engineer (BI & Data Platforms) (Contract) | GCP, GKE, BigQuery, Terraform, AWS | €275/Day | Remote (EU) | 6-Month Initial Contract, Open Ended Rolling Project",Owen Thomas | B Corp™,N/A,N/A,2026-08-30 12:03:30,Skipped (Non-Europe location)
Site Reliability Engineer,Telna,N/A,N/A,2026-08-30 12:03:31,Skipped (Non-Europe location)
Senior Site Reliability Engineer,Hamilton Barnes 🌳,N/A,N/A,2026-08-30 12:03:33,Skipped (Non-Europe location)
SRE,Gazelle Global,N/A,N/A,2026-08-30 12:03:34,Skipped (Pre-check)
Cloud Native Engineer,Devoteam,Unclassified,N/A,2026-08-30 12:04:11,Skipped (Unclassified)
Senior/Staff Data Platform Engineer - Massive data - 150K-200K TC - Amsterdam - relocation - visa sponsorship,Sprint and Partners,Cloud / Network,cloud.pdf,2026-08-30 12:04:22,Applied
Data Center Infrastructure Engineer,Elity Global,N/A,N/A,2026-08-30 12:05:33,Skipped (Pre-check)
Senior/Staff Data Platform Engineer - Massive data - 150K-200K TC - Amsterdam - relocation - visa sponsorship,Sprint and Partners,N/A,N/A,2026-08-30 12:05:40,Skipped (Pre-check)
DevOps and Infrastructure Engineer,EMURGO,N/A,N/A,2026-08-30 12:05:48,Skipped (Non-Europe location)
Senior Backend + Infrastructure Engineer (Platform),Soda,N/A,N/A,2026-08-30 12:05:54,Skipped (Pre-check)
AI Infrastructure & Platform Operations Engineer (remote in the EU),Mirantis,N/A,N/A,2026-08-30 12:06:01,Skipped (Non-Europe location)
Information Technology Infrastructure Engineer,Clear.,N/A,N/A,2026-08-30 12:06:02,Skipped (Non-Europe location)
Public Cloud Migration/Build Specialist,Bosch Global Software Technologies,N/A,N/A,2026-08-30 12:07:15,Skipped (Non-Europe location)
Senior Technology Architect,SISL Global,N/A,N/A,2026-08-30 12:07:23,Skipped (Non-Europe location)
DevOps & SRE Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 12:07:31,Skipped (Non-Europe location)
Azure Infrastructure Engineer - Contract,Credera,N/A,N/A,2026-08-30 12:07:41,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-30 12:08:43,Skipped (Non-Europe location)
Cloud Architect,Coltech,N/A,N/A,2026-08-30 12:08:50,Skipped (Non-Europe location)
Senior DevOps Engineer (Relocation to Madrid),UST España & Latam,N/A,N/A,2026-08-30 12:08:58,Skipped (Non-Europe location)
IAM Operations Engineer,Oliver Bernard,N/A,N/A,2026-08-30 12:09:17,Skipped (Non-Europe location)
DevSecOps Engineer - Azure,Realtime Recruitment,N/A,N/A,2026-08-30 12:09:19,Skipped (Pre-check)
